Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,02-Apr-2024,25-Apr-2024,CE,22950.00,101.90,116.50,84.45,96.00,94.95,96.00,3462.00,39890.12,163.67,46450.00,-1300.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23000.00,92.00,103.00,72.70,82.65,83.00,82.65,56799.00,655485.68,2297.18,2642300.00,372150.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23050.00,75.85,88.00,61.70,70.45,70.35,70.45,3654.00,42241.20,128.85,90100.00,9950.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23100.00,65.05,76.00,51.25,59.55,58.70,59.55,12749.00,147629.32,378.37,524550.00,69900.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23150.00,53.30,65.20,42.25,49.95,50.60,49.95,2597.00,30125.27,65.00,60450.00,3800.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23200.00,47.05,55.60,35.40,42.00,41.60,42.00,21973.00,255343.24,456.44,931050.00,162300.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23250.00,38.05,47.45,29.50,35.60,35.45,35.60,6077.00,70749.32,104.20,115750.00,45050.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23300.00,33.55,40.10,25.05,29.80,29.00,29.80,22642.00,264119.70,340.40,838900.00,67550.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23350.00,27.00,33.45,20.60,24.75,24.80,24.75,5627.00,65764.11,68.88,103050.00,37100.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23400.00,23.65,27.55,16.25,19.65,19.15,19.65,19918.00,233236.41,195.81,845250.00,152400.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23450.00,18.15,23.00,13.35,16.15,16.05,16.15,5951.00,69823.38,47.91,185850.00,6250.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23500.00,19.40,19.80,11.65,13.75,13.90,13.75,36505.00,429185.22,251.47,2123400.00,-126200.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23550.00,13.45,16.50,10.40,12.15,12.45,12.15,1659.00,19544.53,9.81,38600.00,-1100.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23600.00,12.45,13.65,8.65,10.20,10.60,10.20,9523.00,112418.21,46.81,300300.00,-22650.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23650.00,10.25,14.15,8.10,9.55,14.15,9.55,1858.00,21979.32,8.47,42450.00,-14700.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23700.00,8.35,9.85,6.70,8.15,8.40,8.15,11616.00,137694.16,44.56,438250.00,-148850.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23750.00,7.70,8.75,5.65,7.55,7.80,7.55,1043.00,12389.21,3.58,14300.00,-7650.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23800.00,7.85,7.90,5.10,6.75,6.90,6.75,5607.00,66740.92,17.62,293400.00,-13500.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23850.00,7.10,7.55,5.20,6.40,6.50,6.40,123.00,1467.16,0.39,14350.00,800.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23900.00,10.90,10.90,4.85,6.40,6.20,6.40,4584.00,54791.82,13.02,264650.00,5150.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,23950.00,6.30,6.55,5.15,5.80,6.30,5.80,170.00,2036.23,0.48,16500.00,900.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,24000.00,8.95,9.00,4.90,5.40,5.65,5.40,12540.00,150513.54,33.54,1678250.00,-45450.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,24050.00,5.95,6.75,4.85,5.05,5.55,5.05,142.00,1707.92,0.37,8200.00,2050.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,24100.00,5.85,6.00,4.70,5.20,5.65,5.20,1533.00,18476.49,3.84,64700.00,1550.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,24150.00,5.65,6.30,4.85,5.30,5.50,5.30,163.00,1968.66,0.43,9200.00,-100.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,24200.00,5.40,8.40,4.35,5.15,5.40,5.15,3430.00,41511.33,8.33,244600.00,32600.00,22453.30
NIFTY,02-Apr-2024,25-Apr-2024,CE,24250.00,4.75,5.15,4.10,4.75,5.00,4.75,1684.00,20422.47,3.97,155050.00,4500.00,22453.30
NIFTY,03-Apr-2024,25-Apr-2024,CE,19600.00,2875.10,3000.00,2841.05,2917.65,2920.35,2917.65,114.00,1283.01,165.81,197000.00,-150.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,19650.00,2910.25,2910.25,2895.90,2895.90,2895.90,2869.40,5.00,56.37,7.25,450.00,200.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,19700.00,2750.20,2830.00,2750.20,2830.00,2830.00,2819.65,2.00,22.49,2.79,3950.00,-,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,19750.00,2814.25,2814.25,2814.25,2814.25,2814.25,2769.85,1.00,11.28,1.41,250.00,50.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,19800.00,2650.20,2650.20,2650.20,2650.20,2650.20,2720.10,1.00,11.23,1.33,6750.00,-50.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,19850.00,2676.45,2676.45,2675.55,2676.00,2675.55,2676.00,6.00,67.58,8.03,2150.00,300.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,19900.00,2543.00,2696.00,2543.00,2696.00,2696.00,2620.55,2.00,22.52,2.62,4900.00,100.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,19950.00,2610.85,2610.85,2609.85,2609.85,2609.85,2570.75,3.00,33.84,3.92,200.00,100.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20000.00,2500.00,2618.00,2436.00,2530.70,2529.95,2530.70,2614.00,29457.37,3317.37,1448950.00,-23800.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20050.00,2511.65,2511.65,2510.10,2510.10,2510.10,2471.25,3.00,33.84,3.77,250.00,-,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20100.00,2334.35,2500.00,2334.35,2500.00,2500.00,2421.50,5.00,56.31,6.06,3150.00,50.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20150.00,2413.75,2413.75,2413.75,2413.75,2413.75,2371.75,1.00,11.28,1.21,300.00,-,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20200.00,2280.00,2400.00,2280.00,2348.05,2348.05,2348.05,437.00,4925.90,512.20,28150.00,20650.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20250.00,2316.35,2316.35,2278.85,2279.20,2278.90,2279.20,7.00,78.87,8.00,350.00,350.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20300.00,2250.00,2286.00,2250.00,2251.90,2251.90,2222.60,3.00,33.84,3.39,13350.00,-,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20350.00,2218.05,2218.05,2214.60,2214.60,2214.60,2172.90,3.00,33.85,3.32,150.00,150.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20400.00,2061.60,2213.00,2061.60,2194.90,2194.90,2123.25,6.00,67.59,6.39,4550.00,-,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20450.00,2096.00,2118.85,1998.65,2110.75,2110.75,2073.60,9.00,101.47,9.44,400.00,300.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20500.00,1994.85,2117.00,1940.05,2038.05,2035.00,2038.05,1511.00,17024.63,1536.88,269550.00,-40300.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20550.00,2017.10,2017.10,2017.10,2017.10,2017.10,1974.45,1.00,11.28,1.01,50.00,50.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20600.00,1928.90,1977.80,1928.90,1977.80,1977.80,1924.95,13.00,146.47,12.57,8900.00,-550.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20650.00,1918.20,1918.20,1918.20,1918.20,1918.20,1875.55,1.00,11.28,0.96,500.00,50.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20700.00,1748.40,1899.00,1741.95,1834.85,1836.05,1834.85,66.00,743.10,60.00,45250.00,450.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20750.00,1820.45,1820.45,1820.45,1820.45,1820.45,1776.85,1.00,11.29,0.91,250.00,-50.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20800.00,1661.45,1792.65,1646.45,1736.85,1735.00,1736.85,99.00,1115.59,85.99,22700.00,-350.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20850.00,1722.30,1722.30,1712.60,1712.60,1712.60,1678.60,6.00,67.70,5.15,300.00,300.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20900.00,1654.65,1654.65,1631.60,1647.00,1631.60,1647.00,3.00,33.82,2.47,8450.00,50.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,20950.00,1632.85,1632.85,1625.60,1625.60,1625.60,1580.85,3.00,33.87,2.45,150.00,50.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21000.00,1494.60,1625.40,1448.00,1537.95,1545.40,1537.95,1607.00,18092.95,1219.45,693650.00,-31400.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21050.00,1423.15,1513.30,1423.15,1512.90,1512.90,1483.80,3.00,33.80,2.22,800.00,-150.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21100.00,1373.45,1470.00,1364.20,1466.00,1466.00,1435.60,29.00,326.40,20.45,8000.00,100.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21150.00,1398.50,1398.50,1398.50,1398.50,1398.50,1387.65,1.00,11.27,0.70,750.00,-,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21200.00,1330.00,1388.00,1330.00,1347.70,1347.70,1347.70,10.00,112.78,6.78,22050.00,450.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21250.00,1331.60,1331.60,1331.60,1331.60,1331.60,1292.65,1.00,11.29,0.67,1350.00,-,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21300.00,1171.05,1315.60,1160.00,1246.55,1246.55,1246.55,46.00,517.69,27.79,29300.00,300.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21350.00,1221.35,1221.35,1219.60,1219.60,1219.60,1199.00,7.00,79.00,4.27,750.00,-350.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21400.00,1083.00,1231.45,1083.00,1200.00,1200.00,1152.80,21.00,236.84,12.14,14250.00,100.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21450.00,1130.00,1135.00,1130.00,1135.00,1135.00,1107.10,3.00,33.88,1.70,850.00,-,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21500.00,1013.00,1146.15,974.90,1058.55,1058.15,1058.55,2386.00,26903.51,1254.01,303400.00,-12450.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21550.00,951.50,1072.55,951.50,999.25,1002.40,999.25,11.00,124.03,5.50,8350.00,-100.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21600.00,900.00,1050.00,899.15,971.50,959.75,971.50,86.00,970.81,42.01,53250.00,-2300.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21650.00,979.00,979.00,938.00,938.00,938.00,929.80,2.00,22.61,0.96,1800.00,-,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21700.00,822.70,949.55,808.00,875.25,871.25,875.25,120.00,1355.55,53.55,65350.00,-200.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21750.00,851.05,851.05,849.10,849.10,849.10,845.15,7.00,79.10,2.98,10450.00,300.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21800.00,732.85,860.40,705.60,791.05,789.20,791.05,221.00,2496.40,87.50,85700.00,-1650.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21850.00,682.00,800.40,679.00,746.25,744.75,746.25,41.00,463.24,15.32,11550.00,-350.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21900.00,708.65,779.35,628.35,700.85,700.00,700.85,1456.00,16448.82,505.62,86450.00,21700.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,21950.00,596.40,729.20,589.10,658.65,664.75,658.65,17.00,192.02,5.44,7400.00,-,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22000.00,601.00,697.90,542.95,615.10,617.00,615.10,19910.00,225191.64,6181.64,1158050.00,-68200.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22050.00,517.05,643.75,505.90,579.45,578.00,579.45,83.00,938.68,23.60,27700.00,-450.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22100.00,503.55,615.65,470.90,536.35,541.05,536.35,2443.00,27653.00,657.85,262100.00,28450.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22150.00,440.00,572.55,434.50,498.90,503.55,498.90,174.00,1971.04,43.99,50250.00,550.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22200.00,450.00,537.55,399.00,460.85,467.30,460.85,10742.00,121713.45,2477.25,429950.00,-47900.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22250.00,400.00,495.10,365.85,426.55,423.65,426.55,1518.00,17211.51,323.76,58850.00,16300.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22300.00,380.70,462.00,333.85,390.75,391.75,390.75,20862.00,236592.90,3981.60,678600.00,14250.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22350.00,326.95,422.80,305.55,359.25,357.55,359.25,2529.00,28702.22,440.64,53350.00,-350.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22400.00,297.00,391.70,276.35,325.05,329.00,325.05,44356.00,503993.19,7205.99,1059150.00,149700.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22450.00,270.00,356.45,247.85,295.05,298.65,295.05,7708.00,87672.72,1150.42,135050.00,25800.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22500.00,275.95,325.45,221.40,265.75,266.60,265.75,94114.00,1071502.27,12719.77,2996650.00,249300.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22550.00,213.05,292.70,197.25,237.20,245.00,237.20,6336.00,72213.90,775.50,98950.00,9250.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22600.00,203.00,264.90,173.55,211.25,215.00,211.25,34697.00,395826.24,3750.14,882950.00,76750.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22650.00,163.60,236.25,154.00,188.00,187.40,188.00,3289.00,37563.26,315.33,74150.00,-14250.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22700.00,160.55,211.05,134.45,166.55,171.85,166.55,22327.00,255315.14,1903.69,717300.00,58150.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22750.00,127.50,187.20,116.80,145.15,147.00,145.15,3747.00,42902.98,280.86,88500.00,-5650.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22800.00,130.00,164.55,100.65,125.95,129.65,125.95,28373.00,325246.92,1794.72,864500.00,127700.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22850.00,99.25,144.30,86.50,108.85,111.15,108.85,3704.00,42521.36,203.16,54650.00,-9250.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22900.00,86.85,125.50,73.50,93.15,95.85,93.15,19103.00,219633.69,904.34,516950.00,22650.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,22950.00,73.50,108.25,62.80,79.75,83.00,79.75,6191.00,71292.04,250.32,70900.00,24450.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23000.00,70.00,93.70,52.55,68.25,70.60,68.25,62186.00,717380.72,2241.72,2824100.00,181800.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23050.00,56.65,78.70,44.50,55.85,59.95,55.85,8484.00,98022.81,244.71,87700.00,-2400.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23100.00,54.95,67.05,37.25,47.25,50.70,47.25,26635.00,308294.53,660.28,604850.00,80300.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23150.00,36.40,56.70,31.25,39.75,41.80,39.75,7871.00,91268.92,162.10,84500.00,24050.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23200.00,32.25,46.90,25.40,32.65,34.30,32.65,37418.00,434691.29,642.49,1129300.00,198250.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23250.00,26.25,38.95,20.00,27.10,28.00,27.10,7429.00,86469.95,107.83,124550.00,8800.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23300.00,27.30,32.20,17.30,22.00,23.25,22.00,28876.00,336740.85,335.45,776700.00,-62200.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23350.00,22.85,26.95,15.05,18.25,19.00,18.25,12604.00,147276.02,124.32,94750.00,-8300.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23400.00,16.90,21.20,11.45,14.55,14.75,14.55,32046.00,375187.27,249.07,1078650.00,233400.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23450.00,12.40,17.20,9.75,12.10,12.85,12.10,9742.00,114288.32,63.37,194700.00,8850.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23500.00,9.10,14.85,8.75,10.50,11.00,10.50,45640.00,536527.52,257.52,1975650.00,-147750.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23550.00,9.65,12.60,8.30,9.40,9.55,9.40,2860.00,33691.29,14.79,33850.00,-4750.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23600.00,9.95,10.85,7.00,7.95,8.05,7.95,11277.00,133117.73,49.13,328950.00,28650.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23650.00,14.15,14.15,7.20,7.75,7.35,7.75,1362.00,16111.21,5.56,40550.00,-1900.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23700.00,11.50,11.50,6.55,7.00,6.80,7.00,8379.00,99322.44,31.29,425550.00,-12700.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23750.00,7.90,8.10,6.25,6.65,6.55,6.65,395.00,4692.07,1.45,17300.00,3000.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23800.00,7.10,7.40,5.75,6.25,6.30,6.25,6287.00,74836.09,20.79,308650.00,15250.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23850.00,7.40,7.45,4.35,5.90,5.80,5.90,508.00,6059.50,1.60,13200.00,-1150.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23900.00,6.40,7.30,5.15,5.40,5.40,5.40,12515.00,149592.62,38.37,172000.00,-92650.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,23950.00,5.80,7.35,5.25,5.45,5.40,5.45,690.00,8264.88,2.13,25300.00,8800.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,24000.00,5.75,7.05,4.95,5.20,5.25,5.20,14826.00,177953.67,41.67,1646350.00,-31900.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,24050.00,5.55,6.35,4.35,4.80,4.45,4.80,597.00,7180.51,1.59,10350.00,2150.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,24100.00,5.40,5.85,4.30,4.65,4.50,4.65,3283.00,39568.33,8.18,48550.00,-16150.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,24150.00,5.40,5.60,3.75,4.60,4.60,4.60,81.00,978.28,0.21,9550.00,350.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,24200.00,5.30,7.65,4.55,4.75,4.55,4.75,4818.00,58310.27,12.47,303550.00,58950.00,22434.65
NIFTY,03-Apr-2024,25-Apr-2024,CE,24250.00,5.10,5.25,3.85,4.05,4.15,4.05,1891.00,22932.76,4.38,176450.00,21400.00,22434.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,19600.00,2885.00,3040.80,2820.00,2997.15,3002.20,2997.15,75.00,846.08,111.08,197700.00,700.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,19650.00,2991.50,2994.10,2990.15,2990.15,2990.15,2945.35,5.00,56.61,7.48,700.00,250.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,19700.00,2831.50,2935.25,2831.50,2935.25,2935.25,2935.25,12.00,135.60,17.40,3950.00,-,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,19750.00,2891.65,2895.40,2891.15,2891.15,2891.15,2845.75,5.00,56.61,7.23,500.00,250.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,19800.00,2751.20,2914.75,2751.20,2914.75,2914.75,2914.75,5.00,56.55,7.05,6800.00,50.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,19850.00,2792.25,2795.50,2791.55,2791.55,2791.55,2746.15,5.00,56.61,6.98,2400.00,250.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,19900.00,2613.30,2726.85,2613.30,2726.85,2726.85,2726.85,4.00,45.14,5.34,4900.00,-,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,19950.00,2693.10,2696.25,2692.40,2692.40,2692.40,2646.60,5.00,56.61,6.74,450.00,250.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20000.00,2644.00,2650.00,2415.00,2602.45,2620.00,2602.45,2695.00,30393.96,3443.96,1403250.00,-45700.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20050.00,2593.50,2596.85,2592.75,2592.75,2592.75,2547.05,5.00,56.61,6.49,450.00,200.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20100.00,2360.00,2530.75,2360.00,2528.95,2528.95,2528.95,9.00,101.66,11.21,3250.00,100.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20150.00,2496.15,2498.10,2495.60,2496.85,2496.85,2447.50,4.00,45.29,4.99,300.00,-,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20200.00,2305.65,2428.50,2279.85,2428.50,2428.50,2428.50,11.00,124.11,13.01,28150.00,-,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20250.00,2396.90,2398.90,2396.05,2396.40,2396.40,2347.95,5.00,56.62,5.99,600.00,250.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20300.00,2181.20,2343.40,2178.50,2312.80,2312.80,2312.80,34.00,383.55,38.45,13400.00,50.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20350.00,2297.70,2299.80,2295.55,2295.55,2295.55,2248.45,5.00,56.62,5.74,400.00,250.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20400.00,2162.50,2214.85,2084.70,2214.60,2214.85,2214.60,26.00,292.83,27.63,4550.00,-,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20450.00,2082.90,2199.80,2082.90,2197.90,2197.90,2149.05,4.00,45.24,4.34,500.00,100.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20500.00,2150.00,2154.95,1915.00,2101.30,2123.60,2101.30,728.00,8206.75,744.75,265150.00,-4400.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20550.00,2098.35,2100.90,2098.35,2098.85,2098.85,2049.70,4.00,45.30,4.20,250.00,200.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20600.00,2033.35,2058.90,1861.50,2018.45,2031.20,2018.45,76.00,857.99,75.19,8700.00,-200.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20650.00,1999.30,2001.85,1999.30,1999.85,1999.85,1950.50,4.00,45.30,4.00,500.00,-,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20700.00,1801.45,1940.00,1713.90,1904.45,1912.90,1904.45,137.00,1540.46,122.51,45100.00,-150.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20750.00,1720.00,1902.95,1720.00,1850.00,1850.00,1851.50,6.00,67.84,5.59,300.00,50.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20800.00,1818.90,1826.00,1625.00,1811.25,1811.25,1811.25,54.00,607.74,46.14,22700.00,-,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20850.00,1801.55,1804.00,1801.55,1802.15,1802.15,1752.80,3.00,33.98,2.70,450.00,150.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20900.00,1591.25,1732.90,1575.95,1728.60,1732.90,1728.60,10.00,112.75,8.25,8550.00,100.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,20950.00,1702.75,1705.30,1702.75,1703.20,1703.20,1654.45,3.00,33.98,2.56,300.00,150.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,21000.00,1628.00,1665.00,1426.45,1614.40,1637.70,1614.40,2429.00,27391.06,1886.56,658500.00,-35150.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,21050.00,1603.80,1606.60,1602.90,1602.90,1602.90,1556.65,5.00,56.64,4.01,550.00,-250.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,21100.00,1545.50,1545.50,1410.35,1535.65,1535.65,1535.65,19.00,214.72,14.27,8600.00,600.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,21150.00,1505.80,1508.75,1505.80,1506.65,1506.65,1459.50,5.00,56.64,3.77,550.00,-200.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,21200.00,1453.80,1453.80,1270.00,1433.25,1433.25,1411.25,31.00,349.23,20.63,21950.00,-100.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,21250.00,1407.30,1410.85,1407.30,1408.15,1408.15,1363.25,5.00,56.65,3.52,1100.00,-250.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,21300.00,1357.10,1364.00,1145.50,1331.30,1335.00,1331.30,49.00,551.88,30.03,28650.00,-650.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,21350.00,1309.90,1313.45,1309.90,1310.80,1310.80,1268.15,5.00,56.65,3.28,500.00,-250.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,21400.00,1256.60,1257.90,1077.00,1245.95,1245.95,1221.15,92.00,1038.42,54.02,14500.00,250.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,21450.00,1213.75,1217.15,1213.75,1215.10,1215.10,1174.50,5.00,56.66,3.04,700.00,-150.00,22514.65
NIFTY,04-Apr-2024,25-Apr-2024,CE,21500.00,1100.00,1179.35,942.00,1134.75,1143.95,1134.75,1935.00,21852.40,1051.15,306100.00,2700.00,22514.65
